docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,lineage_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1105959,Polynomial chaos expansion of a multimodal random vector,Polynomial chaos,polynomial chaos,Q17147719,,polynomial chaos,exact_label,exact_label,no,100,50,,
1105959,Polynomial chaos expansion of a multimodal random vector,Multimodal probability distribution,,,,,,none,no,0,0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Semi-partitioned scheduling,,,,,,none,no,0,0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Multiprocessor,MC#,Q4043398,,MC# > concurrent programming language > programming language > computer language,context,context,no,80,50,Q28919943,concurrent programming language
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Real-time,real-time,Q347066,,real-time > quality > property > abstract entity,context,context,no,88.9,107.3,Q1207505,quality
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Portioned scheduling,,,,,,none,no,0,0,,
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,EDF,EDF1,Q18033241,,EDF1 > gene > nucleic acid sequence > primary structure,context,context,no,85.7,83.4,Q7187,gene
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Performance evaluation,Performance Evaluation,Q7168203,,Performance Evaluation > scientific journal > trade magazine > magazine,exact_label,exact_label,no,100,50,Q5633421,scientific journal
1107668,Job vs. portioned partitioning for the earliest deadline ﬁrst semi-partitioned scheduling,Deadline assignment,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",A Rare-earth intermetallics,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",B Magnetic property,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",C Mechanical alloying and milling,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",F Diffrac-tion,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",Electron microscopy transmission,,,,,,none,no,0,0,,
1111761,"Correlation between the nanocrystalline Sm(Fe,Mo)12 and its out of equilibrium phase Sm(Fe,Mo)10",G Magnetic application,,,,,,none,no,0,0,,
1111801,An incremental–iterative method for modeling damage evolution in voxel-based microstructure models,Incremental–iterative scheme · Lippmann–Schwinger equation · Tensile damage · Heterogeneous materials · Tomographic microstructures,,,,,,none,no,0,0,,
1118014,What drives personnel out of public organizations?,Perceived superior support,,,,,,none,no,0,0,,
1118014,What drives personnel out of public organizations?,Organizational commitment,organizational commitment,Q267236,,organizational commitment,exact_label,exact_label,no,100,50,,
1118014,What drives personnel out of public organizations?,Public service motivation,Public Service Motivation,Q7257614,,Public Service Motivation,exact_label,exact_label,no,100,50,,
1118014,What drives personnel out of public organizations?,Intention to quit,,,,,,none,no,0,0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Operatives,,Q2026588,,Q2026588,context,context,no,76.9,47.2,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Public service motivation,Public Service Motivation,Q7257614,,Public Service Motivation,exact_label,exact_label,no,100,50,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Human resources management,,,,,,none,no,0,0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Measurement scale of public service motivation,,,,,,none,no,0,0,,
1118026,All motivated by public service? The links between hierarchical position and public service motivation,Managers,Managers,Q114513068,,Managers > television series episode > episode > broadcasting program,context,context,no,100,111,Q21191270,television series episode
1118039,Engagement,Identité,Identité,Q54754579,344172242,Identité > magazine > periodical > serial,context,context,no,100,110,Q41298,magazine
1118039,Engagement,Implication,implication,Q12767426,,implication > lexeme > word or phrase > form,context,context,no,90.9,104.5,Q111352,lexeme
1118039,Engagement,Motivation,Motivation,Q1134755,,Motivation > single > release group > group,context,context,no,100,110,Q134556;Q7366,song;single
1118039,Engagement,Workaholism,workaholism,Q19269381,,workaholism,context,context,no,90.9,104.5,,
1118039,Engagement,Fatigue émotionnelle,,,,,,none,no,0,0,,
1118039,Engagement,Epuisement professionnel,,,,,,none,no,0,0,,
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Perfume,Perfume,Q3008476,,Perfume > film > audiovisual work > creative work,context,context,no,100,115,Q11424,film
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Perfumery,perfumery,Q1979901,,perfumery > industry > group > set,context,context,no,88.9,107.3,Q268592,industry
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Parfum,Parfum,Q23862351,,Parfum > encyclopedia article > reference work entry > article,context,context,no,100,112,Q13433827,encyclopedia article
1119244,From Industry to Luxury: French Perfume in the Nineteenth Century,Parfumerie,Parfumerie,Q27762482,,Parfumerie > literary work > written work > intellectual work,context,context,no,100,111,Q7725634,literary work
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Luxury,Luxury,Q6706449,,Luxury > album > release group > group,context,context,no,100,110,Q482994,album
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Industrial heritage,Industrial Heritage,Q71248244,,Industrial Heritage > heritage designation > designation > nomination,exact_label,exact_label,no,100,50,Q1569871;Q30634609,industrial heritage site;heritage designation
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Patrimoine industriel,Patrimoine industriel de l'Orne,Q21027408,,Patrimoine industriel de l'Orne,context,context,no,80.8,51.5,,
1119263,Le patrimoine des industries du luxe : Bernardaud et Baccarat à l’heure de la valorisation,Luxe,luxury,Q10953913,11980826d,luxury,context,context,no,75,98,,
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,History of ideas,history of ideas,Q570018,11963618j,history of ideas > academic discipline > field of study > knowledge system,context,context,no,93.8,136.2,Q11862829;Q17524420;Q4671286,academic discipline;aspect of history;academic major
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Fashion,Fashion,Q2665454,,Fashion > film > audiovisual work > creative work,context,context,no,100,111,Q11424,film
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Mode,fashion,Q12684,119325083,fashion,context,context,no,75,97,,
1119266,La mode : naissance et développement d’un objet d’étude en sociologie,Histoire des idées,history of ideas,Q570018,11963618j,history of ideas > academic discipline > field of study > knowledge system,exact_label,exact_label,no,100,80,Q11862829;Q17524420;Q4671286,academic discipline;aspect of history;academic major
1119281,Fashion sprayed and displayed : the parisian market of perfumery at the turn of the XXth century,Perfumery,perfumery,Q1979901,,perfumery > industry > group > set,context,context,no,88.9,105.3,Q268592,industry
1119281,Fashion sprayed and displayed : the parisian market of perfumery at the turn of the XXth century,Parfumerie,Parfumerie,Q27762482,,Parfumerie > literary work > written work > intellectual work,context,context,no,100,110,Q7725634,literary work
1119287,Uses of Heritage by French Luxury Houses : between Tourism Development and Brand Communication,Industrial heritage,Industrial Heritage,Q71248244,,Industrial Heritage > heritage designation > designation > nomination,exact_label,exact_label,no,100,50,Q1569871;Q30634609,industrial heritage site;heritage designation
1119287,Uses of Heritage by French Luxury Houses : between Tourism Development and Brand Communication,Patrimoine industriel,Patrimoine industriel de l'Orne,Q21027408,,Patrimoine industriel de l'Orne,context,context,no,80.8,48.5,,
1119298,"Compte-rendu de lecture de Morag Martin, Selling Beauty: Cosmetics, Commerce, and French Society, 1750-1830, Baltimore, John Hopkins University Press, 2009",History of marketing,history of marketing,Q3566673,,history of marketing > aspect of history > aspect > point of view,context,context,no,95,108,Q17524420,aspect of history
1119298,"Compte-rendu de lecture de Morag Martin, Selling Beauty: Cosmetics, Commerce, and French Society, 1750-1830, Baltimore, John Hopkins University Press, 2009",Histoire du marketing,Histoire du marketing du champagne,Q132167558,,Histoire du marketing du champagne > aspect of history > aspect > point of view,context,context,no,76.4,45.8,Q17524420,aspect of history
1119300,"Compte-rendu de lecture de Luc Marco, Histoire managériale du Bazar Bonne-Nouvelle : Galeries marchandes à Paris, 1835-1863",History of marketing,history of marketing,Q3566673,,history of marketing > aspect of history > aspect > point of view,context,context,no,95,107,Q17524420,aspect of history
1119300,"Compte-rendu de lecture de Luc Marco, Histoire managériale du Bazar Bonne-Nouvelle : Galeries marchandes à Paris, 1835-1863",Histoire du marketing,Histoire du marketing du champagne,Q132167558,,Histoire du marketing du champagne > aspect of history > aspect > point of view,context,context,no,76.4,47.8,Q17524420,aspect of history
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Situated learning,Situated learning,Q2290699,15044742h,Situated learning > umbrella term > word or phrase > form,context,context,no,100,122,Q210588,umbrella term
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge engineering Paper type Conceptual paper,,,,,,none,no,0,0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Activity theory-based approach,,,,,,none,no,0,0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowing in action,,,,,,none,no,0,0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge modelling,,,,,,none,no,0,0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowing communities,,,,,,none,no,0,0,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Tacit knowledge,tacit knowledge,Q743861,,tacit knowledge > knowledge type > type > class,exact_label,exact_label,no,100,50,Q110403031,knowledge type
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Business modelling,business modelling,Q121433935,,business modelling,context,context,no,94.4,107.7,,
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge management,knowledge management,Q192060,13183229d,knowledge management > type of management > type > class,context,context,no,95,113,Q96247293,type of management
1119721,Knowledge management in a French research community: a case study of GeCSO congress,Knowledge transfer,knowledge transfer,Q2586354,,knowledge transfer > industry > group > set,context,context,no,94.4,107.7,Q268592,industry
1120299,Semantic interoperability platform for Healthcare Information Exchange,Semantic interoperability,semantic interoperability,Q5258530,,semantic interoperability,exact_label,exact_label,no,100,50,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Health information systems,health information system,Q70323677,,health information system,context,context,no,96,114.6,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Information model,information model,Q1662581,,information model > field of study > knowledge system > conceptual system,context,context,no,94.1,114.5,Q1047113;Q2267705,field of study;field of study
1120299,Semantic interoperability platform for Healthcare Information Exchange,Reference terminology,,,,,,none,no,0,0,,
1120299,Semantic interoperability platform for Healthcare Information Exchange,Semantic web,Semantic Web,Q54837,14521343b,Semantic Web > information system > system > collective entity,context,context,no,91.7,143,Q1047113;Q11862829;Q121182;Q2267705;Q271680,software framework;information system;academic discipline;field of study;field of study
1120299,Semantic interoperability platform for Healthcare Information Exchange,Interface terminology,,,,,,none,no,0,0,,
