docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1025697,"Identification of a new pseudo-binary hydroxide during calendar corrosion of (La, Mg)2Ni7-type hydrogen storage alloys for Nickel-Metal Hydride batteries",TEM,Tem,Q36531,12167223r,Gurunsi > Gur > Niger–Congo > human language > language,exact_label,exact_label,no,100,50,Q1288568;Q34770,language;modern language
1025697,"Identification of a new pseudo-binary hydroxide during calendar corrosion of (La, Mg)2Ni7-type hydrogen storage alloys for Nickel-Metal Hydride batteries",Combination of techniques,,,,,none,none,no,0,0,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Stability,Stability,Q7595719,,,context,context,no,100,111,Q7725634,literary work
1026130,Change and stability interaction processes in SMEs: a comparative case study,Small firms,,,,,none,none,no,0,0,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Mexico,Mexico,Q3710682,,,context,context,no,100,141,Q15127012;Q486972,town in the United States;human settlement
1026130,Change and stability interaction processes in SMEs: a comparative case study,ISO 9000 series,ISO 9000 series,Q206008,,,context,context,no,100,114,Q15087423,ISO standard
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > knowledge system,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > knowledge,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > outline of academic disciplines,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > epistemology,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > research,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > logic,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > engineering > applied science > science > intellectual activity,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > management > coordination > activity > process,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > management > control > activity > process,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > management > control > aptitude > quality,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > management > control > control > activity,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change management,change management,Q255144,,industrial engineering and management > management > control > control > aptitude,context,context,no,94.1,113.5,,
1026130,Change and stability interaction processes in SMEs: a comparative case study,Change,Change,Q1173443,15273058p,,context,context,no,100,112,Q484170,commune of France
1026130,Change and stability interaction processes in SMEs: a comparative case study,Case studies,Case studies,Q135402362,,,context,context,no,100,112,Q1980247,chapter
1052672,Belief functions in telecommunications and network technologies: an overview,THEORIE DES PROBABILITES,,,,,none,none,no,0,0,,
1052672,Belief functions in telecommunications and network technologies: an overview,TELECOMMUNICATION,Telecommunication,Q7695840,,,exact_label,exact_label,no,100,50,Q134556,single
1052672,Belief functions in telecommunications and network technologies: an overview,RESEAU DE TELECOMMUNICATIONS,,,,,none,none,no,0,0,,
1052672,Belief functions in telecommunications and network technologies: an overview,INCERTITUDE,Incertitude,Q106179101,,,exact_label,exact_label,no,100,50,Q3331189,"version, edition or translation"
1053257,Belief functions and uncertainty management in networks and telecommunication,TELECOMMUNICATION,Telecommunication,Q7695840,,,exact_label,exact_label,no,100,50,Q134556,single
1053257,Belief functions and uncertainty management in networks and telecommunication,INCERTITUDE,Incertitude,Q106179101,,,exact_label,exact_label,no,100,50,Q3331189,"version, edition or translation"
1053257,Belief functions and uncertainty management in networks and telecommunication,RESEAU DE TELECOMMUNICATIONS,,,,,none,none,no,0,0,,
