kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
ribavirin,Q67134005,Ribavirin for Patients With Recurrent/Metastatic (R/M) Human Papillomavirus (HPV)-Related Malignancies,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
ribavirin,Q83019728,Ribavirin 5'-sulfamate,none,0,0,1.3,0.0,1.0,2.0,22.9,29.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.03
ribavirin,Q64694873,Ribavirin 200 mg Tablets Under Fasting Conditions,none,0,0,0.7,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.82
pegylated-interferon,Q7160835,pegylated interferon,none,0,0,2.0,2.08,2.0,0.0,29.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.28
pegylated-interferon,Q65539028,Pegylated Interferon and Ribavirin Therapy in Chronic Hepatitis Genotype 4,none,0,0,5.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.09
pegylated-interferon,Q61933297,Pegylated-Interferon and Ribavirin Plus Metformin in the Treatment of Chronic HCV Infection and Insulin Resistance,none,0,0,4.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.52
pegylated-interferon,Q66034935,Pegylated Interferon Alfa-2a Maintenance Therapy and Liver Disease Progression in People Infected With Both HIV and Hepatitis C Virus (HCV),none,0,0,7.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.66
pegylated-interferon,Q92392273,Pegylated Interferon Lambda Treatment for COVID-19,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
pegylated-interferon,Q113891779,Pegylated Interferon Lambda for Treatment of COVID-19 Infection,none,0,0,3.3,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.95
pegylated-interferon,Q65544754,Pegylated Interferon Plus Ribavirin in the Treatment of Active and Past Intravenous Drug Users Infected With Hepatitis C,none,0,0,8.5,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.23
pegylated-interferon,Q63817596,Pegylated Interferon Alfa-2a Salvage Therapy in High Risk Polycythemia Vera (PV) or Essential Thrombocythemia (ET),none,0,0,3.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.74
pegylated-interferon,Q63830135,Pegylated Interferon and Ribavirin in Hepatitis C Patients on Opioid Pharmacotherapy,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q66039490,Pegylated Interferon and Ribavirin to Treat Chronic Hepatitis C With and Without Kidney Disease,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q63843684,"Pegylated Interferon, Ribavirin, Telaprevir in Hepatitis C Virus Infection in Orthotopic Liver Transplant Recipients",none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q113888782,Pegylated Interferon - α2b With SARSCoV- 2 (COVID-19),none,0,0,2.0,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.38
pegylated-interferon,Q61917984,Pegylated Interferon Alfa-2a Plus Low Dose Ribavirin for Treatment-Naïve Hemodialysis Patients With Chronic Hepatitis C,none,0,0,5.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.09
pegylated-interferon,Q63844116,Pegylated Interferon and Entecavir Combination in Chronic Hepatitis B (CHB),none,0,0,3.3,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.95
pegylated-interferon,Q64045644,Pegylated Interferon (PEG-IFN) Alfa-2b and Low Dose Ribavirin for the Treatment of Chronic Hepatitis C Patients With Genotype 1 High Viral Load and Low Body Weight (Study P05172)(COMPLETED),none,0,0,11.8,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,18.15
pegylated-interferon,Q66039752,Pegylated Interferon to Treat Chronic Hepatitis D,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
pegylated-interferon,Q66390231,Pegylated Interferon Alone or in Combination With Ezetimibe for Patients With Chronic Hepatitis D,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q61969182,Pegylated Interferon Alfa-2b and Nilotinib for Augmentation of Complete Molecular Response in Chronic Myeloid Leukaemia,none,0,0,4.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.52
pegylated-interferon,Q64727412,Pegylated-Interferon and Ribavirin in Hepatitis C Patients With Persistently Normal Alanine Aminotransferase Levels,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q64216857,Pegylated Interferon(Peg-IFN) in Reducing Relapse Rate in Patients After Discontinuation of NUC Therapy,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q66033166,Pegylated Interferon Alfa-2b Plus Ribavirin in Chronic Hepatitis B and Delta,none,0,0,3.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.74
pegylated-interferon,Q63340057,Pegylated Interferon Alpha-2b Monotherapy Versus Combination With Entecavir in HBeAg-negative Chronic Hepatitis B,none,0,0,3.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.74
pegylated-interferon,Q83795495,Pegylated Interferon Alfa-2b Versus Interferon Alfa Therapy in the Treatment of Childhood Essential Thrombocythemia,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q64676773,Pegylated Interferon Alfa-2a for Dialysis Patients With Acute Hepatitis C,none,0,0,4.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.52
pegylated-interferon,Q63837586,Pegylated Interferon Alpha-2b in Early Primary Myelofibrosis,none,0,0,2.0,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.38
pegylated-interferon,Q65544592,Pegylated Interferon-alpha-2a in Patients With Malignant Melanoma Stage IIA-IIIB,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
pegylated-interferon,Q66030264,Pegylated Interferon Therapy for Acute Hepatitis C Infection in HIV-infected Patients,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q65387501,Pegylated Interferon and Ribavirin in Hepatitis C Virus Infection After Liver Transplantation.,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q65378528,Pegylated Interferon Plus Ribavirin in Treating Older Patients With Chronic Hepatitis C,none,0,0,5.2,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.31
pegylated-interferon,Q64354147,Pegylated Interferon Alpha-2b Versus Hydroxyurea in Polycythemia Vera,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
protease inhibitor,Q166774,protease inhibitor,label,1,0,3.9,2.64,1.0,2.0,18.8,29.9,0.2,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,49.13
protease inhibitor,Q292982,Serpin family A member 1,none,0,0,2.6,3.33,3.0,0.0,39.2,0.0,0.105,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.91
protease inhibitor,Q87445441,protease inhibitor protein,none,0,0,2.0,0.0,1.0,9.0,18.5,44.7,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.3
protease inhibitor,Q55761529,protease inhibitor,label,1,0,5.2,2.56,2.0,7.0,36.8,44.5,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,64.15
protease inhibitor,Q4531845,tissue inhibitor of metalloproteinase,none,0,0,2.0,1.61,1.0,7.0,23.2,44.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.75
protease inhibitor,Q24780694,"Protease inhibitor, beta-barrel domain",none,0,0,1.3,0.0,1.0,2.0,23.0,44.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.65
protease inhibitor,Q21114772,Serine peptidase inhibitor Kazal type 6,none,0,0,2.0,1.61,1.0,0.0,23.5,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.05
protease inhibitor,Q21134307,Serpin family B member 9,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.82
protease inhibitor,Q5731649,Serpin family D member 1,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.89
protease inhibitor,Q21123899,Serpin family B member 13,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.82
protease inhibitor,Q21123885,Serpin family B member 6,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.89
protease inhibitor,Q5353128,peptidase inhibitor 3,none,0,0,2.0,1.79,1.0,0.0,23.5,0.0,0.125,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.66
protease inhibitor,Q21101249,Secretory leukocyte peptidase inhibitor,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.85
protease inhibitor,Q21172762,Epididymal peptidase inhibitor,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.125,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.06
protease inhibitor,Q21123888,Serpin family B member 10,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.99
protease inhibitor,Q21116063,Serpin family B member 1,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.133,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.79
protease inhibitor,Q22328557,protease inhibitor complex,none,0,0,3.3,0.0,1.0,2.0,16.5,34.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.36
protease inhibitor,Q6783904,Serpin family B member 5,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.77
protease inhibitor,Q21123887,Serpin family B member 4,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.6
protease inhibitor,Q21133248,Serpin family A member 4,none,0,0,3.3,0.0,1.0,5.0,23.5,37.3,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.72
protease inhibitor,Q24774148,Protease inhibitor I38,none,0,0,1.3,0.0,1.0,5.0,23.2,37.3,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.4
protease inhibitor,Q21123889,Serpin family B member 8,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.63
protease inhibitor,Q21988770,"Serine (or cysteine) peptidase inhibitor, clade I, member 1",none,0,0,2.6,0.0,1.0,5.0,23.5,37.3,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.14
protease inhibitor,Q21988442,Peptidase inhibitor 16,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.69
protease inhibitor,Q15320685,"Serine (or cysteine) peptidase inhibitor, clade B, member 5",none,0,0,3.3,0.0,1.0,5.0,23.5,37.3,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.8
protease inhibitor,Q62689346,"Protease inhibitor, putative",none,0,0,2.6,0.0,1.0,5.0,23.5,37.3,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.97
protease inhibitor,Q21136685,WAP four-disulfide core domain 12,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.92
protease inhibitor,Q21115119,Putative alpha-1-antitrypsin-related protein,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.89
protease inhibitor,Q23345273,protease inhibitor Inh PSPTO_3331,none,0,0,2.0,0.0,1.0,5.0,14.7,44.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.86
protease inhibitor,Q29525729,Peptidase inhibitor 16,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.59
protease inhibitor,Q21136686,WAP four-disulfide core domain 6,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.14
protease inhibitor,Q62291596,Protease inhibitor I4 serpin,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.69
protease inhibitor,Q21133346,Peptidase inhibitor 16,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.05
protease inhibitor,Q28558144,Serpin family I member 1,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.15
protease inhibitor,Q21988438,Peptidase inhibitor 15,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.54
protease inhibitor,Q23606143,Protease inhibitor Kazal-type Smed_1612,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.69
protease inhibitor,Q23278738,protease inhibitor protein AMED_6637,none,0,0,2.0,0.0,1.0,5.0,14.7,44.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.16
protease inhibitor,Q21136681,WAP four-disulfide core domain 11,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.59
protease inhibitor,Q30548506,Protease inhibitor Kazal-type Mesci_2183,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.39
protease inhibitor,Q64425588,TGME49_217430.1,none,0,0,2.6,0.0,1.0,5.0,23.5,37.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.47
protease inhibitor,Q29526265,Peptidase inhibitor 15,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.59
protease inhibitor,Q21136676,WAP four-disulfide core domain 8,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.77
protease inhibitor,Q29658037,piit-1,none,0,0,3.3,0.0,1.0,0.0,14.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.37
protease inhibitor,Q28562374,Serpin family D member 1,none,0,0,2.0,0.0,1.0,5.0,23.5,37.3,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.19
protease inhibitor,Q41796590,Protease inhibitor with pacifastin repeats,none,0,0,2.0,0.0,1.0,0.0,23.2,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.88
protease inhibitor,Q21121421,Serpin family I member 2,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.85
protease inhibitor,Q21136678,WAP four-disulfide core domain 10B,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.59
protease inhibitor,Q21136677,WAP four-disulfide core domain 3,none,0,0,2.0,0.0,1.0,0.0,23.5,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.25
protease inhibitor,Q62275332,EgrG_000739200.1,none,0,0,2.6,0.0,1.0,5.0,23.5,37.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.47
hepatitis c virus,Q708693,Hepatitis C virus,label,1,0,2.6,3.5,1.0,0.0,25.0,0.0,0.222,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,45.27
hepatitis c virus,Q29006893,Hepacivirus C,alias,0,1,2.6,0.0,1.0,0.0,25.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,30.23
hepatitis c virus,Q19000918,hepatitis C virus related hepatocellular carcinoma,none,0,0,2.0,0.0,0.0,7.0,0.0,46.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.92
hepatitis c virus,Q21133772,PCNA clamp associated factor,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.72
hepatitis c virus,Q83141840,Hepatitis C virus non-structural 5a protein family,none,0,0,2.0,1.61,2.0,10.0,30.0,41.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.89
hepatitis c virus,Q21121452,"Transcription factor B2, mitochondrial",none,0,0,3.3,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.42
hepatitis c virus,Q21498835,Aspartoacylase (aminoacylase) 3,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.67
hepatitis c virus,Q83141838,Hepatitis C virus non-structural protein NS2 family,none,0,0,2.0,1.79,2.0,3.0,30.0,19.7,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.61
hepatitis c virus,Q21130568,Chromosome 1 open reading frame 43,none,0,0,3.9,0.0,1.0,0.0,23.5,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.41
hepatitis c virus,Q28110424,Mediator of cell motility 1,none,0,0,3.3,0.0,1.0,5.0,23.5,37.3,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.01
hepatitis c virus,Q21171937,BTB domain containing 1,none,0,0,3.3,0.0,1.0,5.0,23.5,37.3,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.11
hepatitis c virus,Q21130023,Nucleolar and coiled-body phosphoprotein 1,none,0,0,3.3,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.42
hepatitis c virus,Q83166249,Hepatitis C virus non-structural protein NS4b family,none,0,0,2.0,1.39,2.0,10.0,30.0,41.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.78
hepatitis c virus,Q21116275,Aminoacylase 3,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.63
hepatitis c virus,Q24775067,Hepatitis C virus non-structural protein NS2,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q24773727,Hepatitis C virus non-structural protein E2/NS1,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q21113367,HD domain containing 2,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.92
hepatitis c virus,Q24740375,"Hepatitis C virus core protein, N-terminal",none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q24774070,"Hepatitis C virus non-structural 5a, 1B domain",none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q21113051,Family with sequence similarity 241 member A,none,0,0,3.9,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.49
hepatitis c virus,Q21107498,GRAM domain containing 2B,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.84
hepatitis c virus,Q21121289,Solute carrier family 35 member F5,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.17
hepatitis c virus,Q21110259,Family with sequence similarity 174 member A,none,0,0,3.9,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.49
hepatitis c virus,Q24741813,Hepatitis C virus envelope glycoprotein E1,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q24787586,Hepatitis C virus non-structural protein NS4b,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q21115942,Pecanex 4,none,0,0,3.3,0.0,1.0,0.0,23.5,0.0,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.5
hepatitis c virus,Q24775162,Hepatitis C virus non-structural 5a protein,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q24721941,"Hepatitis C virus core protein, C-terminal",none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q21495321,FUN14 domain containing 2,none,0,0,2.6,0.0,1.0,5.0,23.5,37.3,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.67
hepatitis c virus,Q24739835,Hepatitis C virus non-structural protein NS4a,none,0,0,2.0,0.0,1.0,0.0,21.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
hepatitis c virus,Q21172025,Chromosome 4 open reading frame 3,none,0,0,3.3,0.0,1.0,0.0,23.5,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.82
hepatitis c virus,Q21107525,FUN14 domain containing 2,none,0,0,2.6,0.0,1.0,0.0,23.5,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.92
hepatitis c virus,Q5731726,Hepatitis C virus stem-loop VII,none,0,0,3.3,0.69,0.0,5.0,0.0,38.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.57
hepatitis c virus,Q5731724,Hepatitis C virus internal ribosome entry site,none,0,0,2.6,0.69,0.0,5.0,0.0,38.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.79
hepatitis c virus,Q5731722,Hepatitis C virus 3'X element,none,0,0,2.6,0.69,0.0,5.0,0.0,38.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.79
hepatitis c virus,Q5731719,Hepatitis C virus cis-acting replication element,none,0,0,2.6,0.69,0.0,5.0,0.0,38.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.79
hepatitis c virus,Q63844817,Hepatitis C Virus Post-Exposure Prophylaxis for Health Care Workers,none,0,0,2.6,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.17
hepatitis c virus,Q67598138,Hepatitis C Virus P7 Viroporin Cation-selective Channel,none,0,0,2.6,0.0,1.0,2.0,13.6,32.8,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.04
hepatitis c virus,Q83141240,Hepatitis C virus non-structural protein E2/NS1 family,none,0,0,2.0,0.0,1.0,0.0,22.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.38
hepatitis c virus,Q83141375,"Hepatitis C virus non-structural 5a, 1B domain, protein family",none,0,0,2.0,0.0,1.0,0.0,22.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.38
hepatitis c virus,Q54461456,"Hepatitis C virus NS5A, 1B domain superfamily",none,0,0,2.0,0.0,1.0,0.0,23.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.88
hepatitis c virus,Q66395283,Hepatitis C Virus(HCV) Heart and Lung Study,none,0,0,3.9,0.0,1.0,0.0,23.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.74
