kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
TEM,Q929313,temponade cardiaque,none,0,0,0.0,3.37,2.0,7.0,44.7,44.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.78
TEM,Q3517772,temps des fêtes,none,0,0,1.1,3.4,1.0,6.0,25.2,44.8,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.74
TEM,Q408265,lorazépam,none,0,0,1.1,3.85,1.0,4.0,33.2,43.5,0.095,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.45
TEM,Q81054,tempête,none,0,0,1.1,4.84,1.0,5.0,35.9,47.3,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.52
TEM,Q184872,loisir,none,0,0,0.0,4.34,0.0,2.0,0.0,35.5,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.12
TEM,Q30192,Temps moyen de Greenwich,none,0,0,1.1,4.43,2.0,0.0,42.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.61
TEM,Q849737,Tomographie d'émission monophotonique,none,0,0,0.0,3.33,1.0,13.0,37.2,40.0,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.46
TEM,Q11663,temps,none,0,0,0.0,5.16,1.0,5.0,25.3,47.5,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.77
TEM,Q1144385,taux de prothrombine,none,0,0,4.5,3.4,0.0,2.0,0.0,35.8,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.5
TEM,Q182878,tempête de sable,none,0,0,2.3,4.26,1.0,5.0,30.6,47.7,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.01
TEM,Q28130149,temps-écran,none,0,0,0.0,3.09,0.0,3.0,0.0,47.4,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.73
TEM,Q31621,Coenraad Jacob Temminck,none,0,0,0.0,3.89,1.0,0.0,41.0,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.01
TEM,Q1536,temps universel coordonné,none,0,0,1.1,5.04,2.0,0.0,42.6,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.58
TEM,Q3281534,histoire moderne,none,0,0,0.0,4.37,4.0,4.0,46.7,44.4,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.15
TEM,Q21196,Pâques,none,0,0,1.1,5.35,2.0,0.0,41.5,0.0,0.091,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.33
TEM,Q1755136,temps de céphaline activée,none,0,0,3.4,2.94,1.0,2.0,28.7,35.8,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.89
TEM,Q185586,Timiș,none,0,0,0.0,4.23,1.0,0.0,24.1,0.0,0.118,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.51
TEM,Q519157,Templin,none,0,0,0.0,3.91,2.0,0.0,38.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.94
TEM,Q2680845,temple chinois,none,0,0,3.4,2.3,0.0,10.0,0.0,39.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,13.56
TEM,Q51685,Tempe,none,0,0,0.0,4.3,2.0,0.0,37.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.63
TEM,Q130011,orage magnétique,none,0,0,0.0,3.93,0.0,8.0,0.0,42.7,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.86
TEM,Q260732,temps de travail,none,0,0,0.0,3.87,0.0,4.0,0.0,46.8,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.91
TEM,Q3157041,tempête tropicale,none,0,0,1.1,2.08,0.0,12.0,0.0,41.3,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.93
TEM,Q6807904,maison d'assemblée,none,0,0,0.0,1.39,0.0,4.0,0.0,48.1,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.34
TEM,Q1076369,choc cytokinique,none,0,0,0.0,3.26,1.0,6.0,29.7,45.6,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.55
TEM,Q82128,Temuco,none,0,0,0.0,4.62,2.0,0.0,22.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.13
TEM,Q11466,température,none,0,0,0.0,5.1,1.0,4.0,34.0,47.6,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.47
TEM,Q1136687,temple de la renommée du hockey,none,0,0,1.1,3.37,1.0,0.0,25.3,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.6
TEM,Q196939,témoin,none,0,0,1.1,4.22,2.0,6.0,38.4,45.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.43
TEM,Q1454583,temple maçonnique,none,0,0,0.0,2.64,0.0,7.0,0.0,44.1,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.47
TEM,Q663272,expert ou experte judiciaire,none,0,0,0.0,3.3,2.0,5.0,42.7,47.9,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.72
TEM,Q1046088,temple de la renommée,none,0,0,1.1,3.33,1.0,8.0,27.6,43.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.26
TEM,Q414796,témazépam,none,0,0,0.0,3.37,1.0,2.0,33.2,38.6,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.87
TEM,Q1997676,Tempoal,none,0,0,0.0,2.48,1.0,0.0,26.5,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.31
TEM,Q1196258,témoignage,none,0,0,0.0,3.37,2.0,8.0,42.8,41.1,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.84
TEM,Q720,Gengis Khan,none,0,0,0.0,5.32,1.0,0.0,41.0,0.0,0.087,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.13
TEM,Q363830,Tempelhof,none,0,0,1.1,3.3,1.0,0.0,27.7,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.09
TEM,Q4050817,Temnothorax,none,0,0,0.0,2.64,1.0,0.0,36.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.98
nsfc,Q4501917,National Natural Science Foundation of China,none,0,0,0.7,1.79,4.0,0.0,44.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.43
nsfc,Q21866939,National Society of Film Critics Award,none,0,0,0.7,0.69,1.0,4.0,28.2,40.5,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.04
nsfc,Q1206671,National Society of Film Critics,none,0,0,0.7,3.14,2.0,0.0,28.1,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.34
national natural science foundation of china,Q4501917,National Natural Science Foundation of China,label,1,0,0.7,1.79,4.0,0.0,44.5,0.0,0.667,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.3
national natural science foundation of china,Q52217896,National Natural Science Foundation of China open access policy,none,0,0,0.7,0.0,1.0,0.0,26.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.95
hydrogen halides,Q1572088,hydrogen halide,label,1,0,8.2,3.18,1.0,9.0,33.5,47.8,0.5,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,66.22
clouds,Q8074,cloud,label,1,1,1.7,5.44,1.0,4.0,19.3,33.1,0.667,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,15.0,56.32
clouds,Q868447,The Clouds,alias,0,1,0.9,3.4,1.0,0.0,38.5,0.0,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,36.71
clouds,Q203247,Nuages,alias,0,1,0.4,1.61,1.0,0.0,26.9,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,28.83
clouds,Q2111939,Clouds,label,1,0,0.0,1.79,1.0,0.0,16.6,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.8
clouds,Q18676757,Clouds,label,1,0,0.4,0.0,2.0,0.0,20.2,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.75
clouds,Q20174091,Clouds,label,1,0,0.4,0.69,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,28.16
clouds,Q7723503,The Clouds,alias,0,1,0.4,1.1,1.0,0.0,16.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.93
clouds,Q21198594,Les Nuées,alias,0,1,0.9,0.69,1.0,0.0,23.9,0.0,0.5,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.41
clouds,Q100937286,Clouds,label,1,0,0.4,0.0,1.0,0.0,16.1,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.66
clouds,Q50947865,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q20634460,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q21620788,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q28039548,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q19888744,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q98706478,Clouds,label,1,0,1.3,0.0,1.0,0.0,14.1,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,30.22
clouds,Q20421180,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q5135768,Clouds House,none,0,0,0.4,1.79,1.0,0.0,12.1,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.34
clouds,Q1102640,Cloudesley Shovell,none,0,0,0.0,2.48,1.0,0.0,26.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.3
clouds,Q106566827,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q100367914,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q113723376,Clouds,label,1,0,0.0,0.0,1.0,0.0,19.5,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.43
clouds,Q20087051,Cloud Towers,alias,0,1,0.4,0.0,1.0,0.0,13.8,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,23.49
clouds,Q24055379,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q96000175,Clouds,label,1,0,0.0,1.1,1.0,0.0,16.6,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.24
clouds,Q1228867,Clouds of Witness,none,0,0,0.9,1.95,1.0,0.0,15.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.97
clouds,Q19082498,The Clouds,alias,0,1,0.9,0.69,1.0,0.0,15.8,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.6
clouds,Q16155561,Clouds,label,1,0,0.9,0.69,1.0,0.0,13.3,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.46
clouds,Q5135764,Clouds,label,1,0,0.9,0.69,1.0,0.0,13.3,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.46
clouds,Q79288279,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q79291843,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q79288389,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q79294867,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q18563217,Clouds,label,1,0,0.4,0.0,1.0,0.0,11.7,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.56
clouds,Q79288341,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q102080180,Clouds,label,1,0,1.3,0.0,1.0,0.0,14.1,0.0,0.667,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,28.89
clouds,Q79294053,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q110218463,Clouds,label,1,0,0.0,0.0,1.0,0.0,14.2,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.31
clouds,Q79288240,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q110548120,Clouds,label,1,0,1.7,0.0,3.0,0.0,29.5,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,35.87
clouds,Q112635406,Clouds,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q616706,Apache Derby,none,0,0,0.0,2.71,3.0,0.0,41.2,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.02
clouds,Q391351,Clouds Rest,none,0,0,0.0,2.08,1.0,0.0,14.8,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.99
clouds,Q1102652,Cloudscape,none,0,0,0.0,1.61,1.0,0.0,16.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.77
clouds,Q59506817,Clouds,label,1,0,0.0,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.3
clouds,Q2496860,Apache CloudStack,none,0,0,0.0,2.48,1.0,0.0,19.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.73
clouds,Q49397,CloudSat,none,0,0,0.0,3.0,1.0,0.0,16.1,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.96
clouds,Q4042322,CloudStore,none,0,0,0.4,1.61,3.0,0.0,31.9,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.25
clouds,Q20900263,Cloudsley Louis Rutter,none,0,0,0.0,1.1,1.0,0.0,26.0,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.47
clouds,Q22095616,CloudSim,none,0,0,0.0,1.1,1.0,0.0,15.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.51
clouds,Q5135766,Clouds Across the Moon,none,0,0,1.3,1.61,1.0,0.0,13.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.3
clouds,Q19461057,Clouds Hill,none,0,0,0.4,0.69,1.0,0.0,12.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.79
clouds,Q107123053,Clouds,label,1,0,0.9,0.69,1.0,0.0,13.3,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.46
clouds,Q104765433,Nuages en Finlande,none,0,0,0.4,0.0,1.0,0.0,13.8,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.66
clouds,Q5135617,CloudSNAP,none,0,0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.99
clouds,Q59497131,Clouds and Black Hills,none,0,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.46
clouds,Q107385682,cloudscraper,none,0,0,0.0,0.0,1.0,0.0,13.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.93
clouds,Q24469,ceinture de Gould,none,0,0,1.3,3.58,1.0,0.0,19.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.35
clouds,Q5534660,Geoffrey Hendricks,none,0,0,0.0,1.79,1.0,0.0,26.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.16
clouds,Q3399465,Clouds Hill,none,0,0,0.9,2.08,1.0,0.0,18.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.06
clouds,Q5135780,Cloudstreet,none,0,0,0.0,1.1,1.0,0.0,15.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.51
clouds,Q124316328,Cloudsurfers,none,0,0,0.0,0.69,1.0,0.0,16.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.31
clouds,Q483639,cloud computing,none,0,0,2.2,4.51,0.0,11.0,0.0,49.3,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.32
clouds,Q914359,cloud storage,none,0,0,0.9,3.53,0.0,9.0,0.0,49.3,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.1
clouds,Q160092,Rubus chamaemorus,none,0,0,0.9,4.17,1.0,0.0,20.0,0.0,0.111,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.46
clouds,Q4817119,atmospheric river,none,0,0,1.3,3.04,0.0,6.0,0.0,42.6,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.78
clouds,Q5135629,Cloud,label,1,0,0.0,1.39,1.0,0.0,19.5,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.54
clouds,Q35494,CALIPSO,none,0,0,0.9,3.0,1.0,0.0,16.1,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.36
clouds,Q1343205,file-hosting service,none,0,0,0.4,3.14,0.0,7.0,0.0,46.9,0.143,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.09
clouds,Q36135,clouded leopard,none,0,0,0.9,4.39,1.0,0.0,20.0,0.0,0.222,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.91
clouds,Q376353,Cloud County,none,0,0,0.4,3.83,1.0,0.0,7.6,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.51
clouds,Q1346018,infrastructure as a service,none,0,0,1.3,3.14,1.0,7.0,28.8,48.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.3
clouds,Q1798592,Cloud Strife,none,0,0,0.9,2.89,2.0,0.0,23.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.82
clouds,Q30665,Clouded apollo,none,0,0,0.9,3.56,1.0,0.0,20.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.82
clouds,Q214469,cloud forest,none,0,0,1.3,3.81,0.0,5.0,0.0,33.1,0.167,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.23
clouds,Q113100,Cloud,label,1,0,0.0,2.94,1.0,0.0,14.2,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,28.67
clouds,Q180382,cloud burst,none,0,0,0.4,3.76,1.0,3.0,19.3,30.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.44
clouds,Q4778915,Cloudflare,none,0,0,0.4,3.61,3.0,0.0,27.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.0
clouds,Q16829781,cloud rap,none,0,0,0.4,2.83,1.0,2.0,22.3,24.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.86
clouds,Q664424,CLOUD,none,0,0,2.2,2.08,1.0,0.0,25.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.7
clouds,Q110160416,cloud region,none,0,0,0.4,0.0,0.0,3.0,0.0,31.4,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.57
clouds,Q2553613,internet video,none,0,0,0.4,2.08,0.0,7.0,0.0,41.6,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.95
clouds,Q2592476,cloud,label,1,0,0.0,1.1,1.0,0.0,11.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.14
clouds,Q1055865,overcast,none,0,0,0.0,2.71,1.0,0.0,18.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.34
clouds,Q105071964,Cloud,label,1,0,0.0,0.69,1.0,0.0,23.4,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.07
clouds,Q637169,Cloudy with a Chance of Meatballs,none,0,0,1.3,3.99,1.0,0.0,28.6,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.85
clouds,Q19827848,Cloud9,none,0,0,0.0,3.0,3.0,0.0,27.5,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.17
clouds,Q12108188,Cloud 9,none,0,0,0.4,2.89,1.0,0.0,27.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.04
clouds,Q5135628,Cloud,label,1,0,0.0,2.4,1.0,0.0,26.0,0.0,0.4,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.09
clouds,Q277157,Cloudy with a Chance of Meatballs 2,none,0,0,1.7,3.74,1.0,0.0,28.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.54
clouds,Q13479680,cloud species,none,0,0,0.4,1.61,0.0,5.0,0.0,37.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.63
clouds,Q85632250,cloud gaming service,none,0,0,3.5,0.0,0.0,7.0,0.0,38.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.68
clouds,Q2024390,remote backup service,none,0,0,3.5,2.48,0.0,5.0,0.0,38.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.22
clouds,Q520871,Colias croceus,none,0,0,0.9,3.61,1.0,0.0,20.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.35
clouds,Q830457,cloud cover,none,0,0,1.7,3.83,0.0,8.0,0.0,43.4,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.15
clouds,Q77977294,Cloud,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q105692813,IEEE International Conference on Cloud Computing,none,0,0,0.0,0.0,1.0,0.0,19.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.0
clouds,Q50889494,Cloud,label,1,0,0.4,0.0,1.0,0.0,13.8,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,27.61
clouds,Q18615484,Cloud,label,1,0,0.9,0.0,1.0,0.0,10.4,0.0,0.5,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.84
clouds,Q432556,Cloudcroft,none,0,0,0.4,3.43,1.0,0.0,13.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.68
clouds,Q1064312,Cloud Cult,none,0,0,0.0,2.4,1.0,0.0,16.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.16
clouds,Q2499178,cloud database,none,0,0,0.9,2.71,0.0,5.0,0.0,40.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.22
clouds,Q87526641,☁,none,0,0,0.0,0.69,2.0,0.0,23.3,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.38
clouds,Q11193408,Cloud,label,1,0,0.0,0.69,1.0,0.0,16.6,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,26.92
clouds,Q3548033,Cloud,label,1,0,0.0,0.69,2.0,0.0,17.6,0.0,1.0,3.0,0.8,2.0,1.5,2.2,2.0,4.0,20.0,0.0,28.94
clouds,Q589099,Cloud Gate,none,0,0,0.4,3.43,2.0,0.0,20.7,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.55
clouds,Q2979728,Cloudera,none,0,0,0.0,2.56,2.0,0.0,32.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.21
clouds,Q40205,Cartographie des nuages,none,0,0,0.0,3.4,1.0,0.0,15.8,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.66
clouds,Q93133342,Cloudpunk,none,0,0,0.0,2.2,1.0,0.0,14.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.04
