kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
microstructure,Q74276020,Microstructure Imaging in Stroke Patients,none,0,0,1.6,0.0,1.0,0.0,22.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.92
microstructure,Q3312415,microstructure,label,1,0,0.8,0.69,1.0,0.0,22.0,0.0,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,30.29
cristallographie,Q826582,X-ray crystallography,none,0,0,7.1,4.01,1.0,4.0,13.1,42.9,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,14.93
cristallographie,Q160398,crystallography,alias,0,1,1.6,4.45,3.0,7.0,31.1,45.7,0.286,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,52.88
cristallographie,Q62968506,serial femtosecond crystallography,none,0,0,1.6,0.69,0.0,2.0,0.0,42.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.78
cristallographie,Q30262304,"Laboratory of Crystallography, Nuclear Magnetic Resonance and Modelling",none,0,0,3.1,0.0,1.0,0.0,19.6,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.98
nouvelle generation,Q111707902,Nouvelle Generation IX,none,0,0,1.6,0.0,1.0,0.0,35.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.05
nouvelle generation,Q7062768,Nothing Important Happened Today,none,0,0,2.4,2.08,1.0,0.0,19.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.87
nouvelle generation,Q954025,future generation,none,0,0,4.7,3.18,1.0,2.0,23.8,33.6,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.76
nouvelle generation,Q17960318,Nouvelle génération très prometteuse de cellules photovoltaïques développées au Luxembourg,none,0,0,0.8,0.69,1.0,0.0,11.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.21
nouvelle generation,Q123953917,Nouvelle génération pour la République,none,0,0,0.8,0.0,1.0,0.0,27.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.02
turbine GAZ,Q900729,combined cycle power station,none,0,0,2.4,3.5,0.0,4.0,0.0,41.4,0.154,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.78
structural dynamics,Q811197,structural dynamics,label,1,0,8.6,2.3,1.0,2.0,28.5,53.7,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,64.29
structural dynamics,Q106486962,Structural dynamics analysis report Apollo 14 LRRR,none,0,0,5.7,0.0,1.0,0.0,28.8,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.95
computational model,Q1122506,computational model,label,1,0,7.1,2.2,0.0,6.0,0.0,47.4,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,62.16
computational model,Q105698420,Computational Modeling of Objects Represented in Images,none,0,0,4.3,0.0,1.0,0.0,37.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.32
computational model,Q16950320,COMBINE,none,0,0,11.4,1.1,1.0,0.0,20.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,17.27
computational model,Q113582117,Computational Models in Language and Speech Workshop (CMLS 2020),none,0,0,5.7,0.0,1.0,0.0,10.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.76
computational model,Q113583229,Computational Models in Language and Speech Workshop (CMLS 2018),none,0,0,5.7,0.0,1.0,0.0,10.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.76
computational model,Q106331602,"Computational Modelling of Objects Represented in Images - Fundamentals, Methods and Applications III, Third International Symposium, CompIMAGE 2012, Rome, Italy, September 5-7, 2012",none,0,0,5.7,0.0,1.0,0.0,42.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.08
computational model,Q106331604,"Computational Models of Argument - COMMA 2012, Vienna, Austria, September 10-12, 2012",none,0,0,4.3,0.0,1.0,0.0,42.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.37
computational model,Q106243093,"Computational Modeling of Objects Presented in Images. Fundamentals, Methods, and Applications - 4th International Conference, CompIMAGE 2014, Pittsburgh, PA, USA, September 3-5, 2014",none,0,0,5.7,0.0,1.0,0.0,42.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.08
computational model,Q106243091,"Computational Modeling of Objects Presented in Images. Fundamentals, Methods, and Applications - 5th International Symposium, CompIMAGE 2016, Niagara Falls, NY, USA, September 21-23, 2016",none,0,0,5.7,0.0,1.0,0.0,42.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.08
computational model,Q113095709,computational modelling and simulation in earth sciences,none,0,0,5.7,0.0,1.0,3.0,28.5,45.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.11
computational model,Q105695465,Computational Models of Argument,none,0,0,4.3,0.0,1.0,0.0,37.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.32
computational model,Q111382150,CMGS database (CMGSDB),none,0,0,5.7,0.0,1.0,0.0,20.9,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.37
computational model,Q46405782,"Computational modeling, docking and molecular dynamics of the transcriptional activator ComA bound to a newly-identified functional DNA binding site.",none,0,0,10.0,0.0,1.0,0.0,27.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,16.08
computational model,Q63365808,Computational modelling for nuclear reactor thermal hydraulics,none,0,0,2.9,0.0,2.0,0.0,41.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.44
computational model,Q106243094,"Computational Modeling of Objects Represented in Images, Second International Symposium, CompIMAGE 2010, Buffalo, NY, USA, May 5-7, 2010",none,0,0,4.3,0.0,1.0,0.0,42.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.37
frequency range,Q16023911,radio frequency range,alias,0,1,5.7,3.18,0.0,7.0,0.0,42.0,0.222,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,54.26
nonlinear dynamics,Q1985198,nonlinear dynamics,label,1,0,2.7,1.1,1.0,10.0,23.6,50.8,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,55.04
nonlinear dynamics,Q660848,système non linéaire,alias,0,1,8.1,3.69,0.0,3.0,0.0,43.6,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,63.07
uncertainty quantification,Q7882499,uncertainty quantification,label,1,0,4.5,0.69,0.0,3.0,0.0,47.5,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,43.74
uncertainty quantification,Q111026956,Uncertainty Quantification and Assimilation for Efficient Coastal Ocean Forecasting,none,0,0,1.8,0.0,1.0,0.0,24.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.2
uncertainty quantification,Q99980222,Uncertainty Quantification And Design Tools For Robust Organic Rankine Cycles,none,0,0,2.7,0.0,2.0,0.0,35.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.2
robust optimization,Q2160088,robust optimization,label,1,0,1.8,1.95,0.0,2.0,0.0,30.6,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,40.8
site-directed mutagenesis,Q2642668,site-directed mutagenesis,label,1,0,0.0,2.64,0.0,3.0,0.0,29.0,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,37.64
electrophysiology,Q1154774,electrophysiology,label,1,0,1.6,3.5,1.0,2.0,21.7,28.2,0.4,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,46.55
electrophysiology,Q356991,Electrophysiology study,none,0,0,0.0,1.79,1.0,3.0,21.8,37.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.02
electrophysiology,Q13923742,LIRYC,none,0,0,0.5,1.1,2.0,0.0,35.5,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.36
electrophysiology,Q64122841,Electrophysiology of Fetal Arrhythmia,none,0,0,0.5,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.64
electrophysiology,Q63808654,Electrophysiology of Brain Activity During Electrode Implantation in Patients Treated With Deep Brain Stimulation,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
electrophysiology,Q50037471,Electrophysiology Research Foundation,none,0,0,0.5,0.0,1.0,0.0,32.3,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.78
electrophysiology,Q61694866,Electrophysiology and Blood Flow in Patients With Schizophrenia and Their Siblings,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
electrophysiology,Q113885280,Electrophysiology in Congenital Cataract After Lensectomy and Anterior,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
immunohistochemistry,Q899285,immunohistochemistry,label,1,0,1.1,3.47,1.0,8.0,31.6,42.4,0.5,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,54.69
biotinylation,Q864854,biotinylation,label,1,0,1.1,1.61,0.0,6.0,0.0,47.4,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,43.66
loss of function,Q27907094,Loss Of Function Variant,none,0,0,3.3,0.0,0.0,2.0,0.0,32.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.39
loss of function,Q28445224,CYP2D6 LOSS-OF-FUNCTION,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28444938,BRCA2 Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28444947,VHL Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28444937,BRCA1 Loss-of-function,none,0,0,1.1,0.0,2.0,0.0,36.4,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.28
loss of function,Q15832730,loss of function mutation,none,0,0,3.8,0.69,0.0,5.0,0.0,44.8,0.133,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.69
loss of function,Q56860940,Loss of function of MECP2 in Rett syndrome,none,0,0,2.2,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
loss of function,Q45314396,Loss of Function of SMAD2/3 in Cancer,none,0,0,2.2,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
loss of function,Q45314403,Loss of Function of TGFBR1 in Cancer,none,0,0,2.2,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
loss of function,Q45314400,Loss of Function of TGFBR2 in Cancer,none,0,0,2.2,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
loss of function,Q37754794,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,none,0,0,3.3,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.98
loss of function,Q45314393,Loss of Function of SMAD4 in Cancer,none,0,0,2.2,0.0,1.0,0.0,24.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.67
loss of function,Q50288954,Loss-of-function NF1 variants don't stimulate RAS GTPase activity,none,0,0,3.3,0.0,1.0,0.0,30.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.04
loss of function,Q113000703,loss of function of TP53 in cancer due to loss of tetramerization ability,none,0,0,3.3,0.0,1.0,0.0,24.4,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.98
loss of function,Q113000705,loss of function of TP53 in cancer,none,0,0,2.7,0.0,1.0,0.0,24.4,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.32
loss of function,Q28444985,CHEK2 Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28444986,CDK12 LOSS-OF-FUNCTION,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28445232,PTPRB Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28371045,TSC1 Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
loss of function,Q28444951,KMT2D Loss-of-function,none,0,0,1.1,0.0,1.0,0.0,44.2,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.55
zebrafish,Q169444,Danio rerio,alias,0,1,1.1,3.97,2.0,0.0,30.6,0.0,0.286,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,40.2
zebrafish,Q64442284,Zebrafish protein,none,0,0,1.6,0.0,0.0,5.0,0.0,35.7,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.11
zebrafish,Q81661845,Zebrafish Experimental Conditions Ontology,none,0,0,2.2,0.0,1.0,0.0,21.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.64
zebrafish,Q29822085,Cytoplasmic polyadenylation element binding protein 1b,none,0,0,2.2,0.0,1.0,0.0,20.1,0.0,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.22
zebrafish,Q81661530,Zebrafish anatomy and development ontology,none,0,0,2.7,0.0,1.0,0.0,21.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.3
zebrafish,Q54995906,ZFL,none,0,0,1.1,0.0,2.0,0.0,29.9,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.21
zebrafish,Q590928,Zebrafish Information Network,none,0,0,1.1,1.39,2.0,0.0,15.5,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.26
zebrafish,Q29832813,Cyclin D-type binding-protein 1,none,0,0,2.2,0.0,1.0,0.0,20.1,0.0,0.286,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.48
zebrafish,Q81661852,Zebrafish Phenotype Ontology,none,0,0,2.2,0.0,1.0,0.0,21.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.64
zebrafish,Q81661847,Zebrafish developmental stages ontology,none,0,0,1.6,0.0,1.0,0.0,21.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.98
zebrafish,Q29782417,zte38,none,0,0,2.2,0.0,1.0,0.0,42.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.34
zebrafish,Q55118656,Zebrafish Anatomical Ontology,none,0,0,0.5,0.0,1.0,0.0,21.6,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.67
zebrafish,Q29836004,Zebrafish testis-expressed 38,none,0,0,1.6,0.0,1.0,0.0,20.1,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.47
zebrafish,Q54995900,ZES1,none,0,0,1.1,0.0,2.0,0.0,29.1,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.2
zebrafish,Q54995938,ZKS,none,0,0,1.1,0.0,2.0,0.0,23.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.15
zebrafish,Q54995905,ZFB1,none,0,0,1.1,0.0,2.0,0.0,29.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.21
zebrafish,Q54995917,ZG,none,0,0,1.1,0.0,2.0,0.0,29.9,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.21
zebrafish,Q106517063,zebrafish pigment progenitor cell,none,0,0,2.2,0.0,1.0,2.0,23.7,32.4,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.12
zebrafish,Q111416546,zebrafish Schwann cell,none,0,0,2.2,0.0,1.0,2.0,23.7,30.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.1
zebrafish,Q106602131,zebrafish early differentiating enteric neurons,none,0,0,2.7,0.0,1.0,2.0,23.7,24.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.71
zebrafish,Q122906670,Zebrafish embryo neonicotinoid developmental neurotoxicity in the FET test and behavioral assays_suppl,none,0,0,2.2,0.0,1.0,0.0,13.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.55
zebrafish,Q106410739,zebrafish sensory dorsal root ganglion (DRG) progenitors,none,0,0,2.2,0.0,1.0,2.0,23.7,32.4,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.12
zebrafish,Q108821559,ZBE3,none,0,0,1.1,0.0,2.0,0.0,29.1,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.2
zebrafish,Q114815101,Effects of the gravity on maintenance of muscle mass in zebrafish,none,0,0,2.2,0.0,1.0,0.0,14.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.57
zebrafish,Q111729427,zebrafish body melanocyte,none,0,0,2.2,0.0,1.0,3.0,23.7,25.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.66
zebrafish,Q113856196,ZInC,none,0,0,1.6,0.0,1.0,0.0,12.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.89
zebrafish,Q106410740,zebrafish  pigment cell,none,0,0,2.2,0.0,1.0,3.0,23.7,34.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.73
zebrafish,Q111729429,zebrafish fin melanocyte,none,0,0,2.2,0.0,1.0,3.0,23.7,25.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.66
zebrafish,Q23037766,zebrafish allergy,none,0,0,1.1,0.0,1.0,3.0,23.5,30.5,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.39
zebrafish,Q106517058,zebrafish melanophore,none,0,0,2.2,0.0,1.0,2.0,23.7,31.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.11
zebrafish,Q114814731,Identification of Space Environment-sensitive Gene and Investigation of the Sensing Mechanism Using Zebrafish,none,0,0,3.3,0.0,1.0,0.0,14.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.88
zebrafish,Q106517045,zebrafish neural crest cell,none,0,0,2.2,0.0,1.0,3.0,23.7,23.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.64
zebrafish,Q106602130,zebrafish  enteric neural crest cell,none,0,0,2.2,0.0,1.0,2.0,23.7,40.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.19
zebrafish,Q106517059,zebrafish xanthophore,none,0,0,2.2,0.0,1.0,2.0,23.7,29.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.1
zebrafish,Q106517062,zebrafish iridophore,none,0,0,2.2,0.0,1.0,2.0,23.7,29.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.1
zebrafish,Q111416542,zebrafish neural crest derived pigment cell,none,0,0,2.2,0.0,1.0,2.0,23.7,25.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.06
sequencing,Q1764062,sequencing,label,1,0,2.7,3.09,0.0,2.0,0.0,23.9,0.25,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,45.04
sequencing,Q5250436,high-coverage sequencing,none,0,0,0.5,1.61,0.0,5.0,0.0,37.4,0.133,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.16
sequencing,Q908889,DNA sequencer,none,0,0,1.6,2.71,0.0,3.0,0.0,33.6,0.2,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.99
sequencing,Q1341745,sequencing batch reactor,none,0,0,1.6,2.08,0.0,4.0,0.0,32.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.67
sequencing,Q7452486,sequencing fountain,none,0,0,2.2,0.69,0.0,5.0,0.0,34.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.25
sequencing,Q17144128,sequencing by ligation,none,0,0,3.8,0.69,1.0,3.0,38.6,33.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.19
sequencing,Q21050393,plasma sequencing,none,0,0,0.5,0.69,0.0,3.0,0.0,33.2,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.57
sequencing,Q64657426,Sequencing Of Endocrine Therapy In Post-Menopausal Women With Early Breast Cancer (FAST),none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
sequencing,Q65359916,Sequencing Abiraterone and Enzalutamide in mCRPC,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
sequencing,Q63012565,Sequencing of Radium-223 and Docetaxel in Symptomatic Bone-only Metastatic Castration-resistant Prostate Cancer,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
sequencing,Q64648282,Sequencing of Sipuleucel-T and ADT in Men With Non-metastatic Prostate Cancer,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
sequencing,Q63811383,Sequencing of Stereotactic Ablative Body Radiotherapy in Combination With PD-1 Blockade Using Pembrolizumab in Metastatic Non-Small Cell Lung Carcinoma,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
sequencing,Q92273141,Sequencing and Tracking of Phylogeny in COVID-19 Study,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
sequencing,Q64363854,Sequencing T-cells in Type I Diabetes Mellitus,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
sequencing,Q64623039,Sequencing to Identify Gene Variants in Familial Colorectal Cancer,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
sequencing,Q64352790,Sequencing CBT for Child Anxiety: CBT Plus Sertraline Versus Switch to Sertraline,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
sequencing,Q64625642,Sequencing Treatments for Mothers With ADHD and Their At - Risk Children,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
sequencing,Q113936846,"Sequencing and Combination of Mirabegron and TTNS in Overactive Bladder Syndrome: a Multicenter, Randomized, Open-label, Crossover Trial",none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
mutation screening,Q63595392,Mutation Screening and Translocation Detection of DISC1 Gene in Schizophrenia,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
mutation screening,Q86248918,Mutation Screening and Translocation Detection of DISC1 Gene in Schizophrenia (2002-08-31),none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
long term potentiation,Q1805481,long-term potentiation,none,0,0,2.2,3.26,1.0,8.0,30.9,50.2,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.76
long term potentiation,Q100235740,Long-term potentiation,none,0,0,3.3,0.0,2.0,0.0,33.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.87
synaptic plasticity,Q1551556,synaptic plasticity,label,1,0,4.4,3.04,0.0,2.0,0.0,38.8,0.4,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,50.67
synaptic plasticity,Q113920620,Synaptic Plasticity in the Epicardial Ganglionated Plexi,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
synaptic plasticity,Q64641425,Synaptic Plasticity Imaging With Diffusion MRI,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
synaptic plasticity,Q64185057,Synaptic Plasticity and Cognitive Function in RASopathies,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
language delay,Q997841,language delay,label,1,0,2.2,2.4,0.0,5.0,0.0,31.4,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,48.28
language delay,Q54963646,language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia; LADCI,none,0,0,2.7,0.0,2.0,3.0,31.6,39.5,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.81
